tmdb_id,imdb_id,title,original_title,tagline,overview,release_date,runtime_mins,certification,genres,keywords,spoken_languages,origin_country,collection,director,top_cast,production_companies,budget,revenue,vote_average,vote_count,popularity
618162,tt10696784,The Harder They Fall,The Harder They Fall,A new day is dawning.,"Gunning for revenge, outlaw Nat Love saddles up with his gang to take down enemy Rufus Buck, a ruthless crime boss who just got sprung from prison.",2021-10-22,137,R,Western,prison|release from prison|revenge|bank robbery|cowboy|wild west|quick draw|outlaw gang|19th century|amused|commanding|compassionate|exuberant,English,US,,Jeymes Samuel,Jonathan Majors|Idris Elba|Regina King|Zazie Beetz|Delroy Lindo,Overbrook Entertainment,0,0,6.634,1177,2.6932
38093,tt1407061,Just Wright,Just Wright,In this game every shot counts.,"Physical therapist Leslie Wright lands the dream job of working with basketball superstar Scott McKnight, helping him recover from a career-threatening injury. All goes well and soon Leslie finds herself falling in love with him. Just as their friendship deepens, however, Scott focuses his attention back on his tenuous relationship with his ex-fiancé Morgan, Leslie's gorgeous godsister, who would love to be the basketball player's trophy wife.",2010-05-14,101,PG,Romance|Comedy,"new york city|friendship|philadelphia, pennsylvania|new jersey|sports|birthday party|basketball|gold digger|cousin relationship|national basketball association (nba)|basketball player|woman director|introspective|friends to lovers|romantic",English,US,,Sanaa Hamri,Queen Latifah|Common|Paula Patton|James Pickens Jr.|Phylicia Rashād,Dune Entertainment|Flavor Unit Entertainment|Fox Searchlight Pictures|Martin Chase Productions,0,21520719,6.531,451,2.4768
472674,tt3864056,The Goldfinch,The Goldfinch,The story of a stolen life,"A boy in New York is taken in by a wealthy family after his mother is killed in a bombing at the Metropolitan Museum of Art. In a rush of panic, he steals 'The Goldfinch', a painting that eventually draws him into a world of crime.",2019-09-12,149,R,Drama,new york city|based on novel or book|museum|painting|art|bombing|complex|teenage protagonist|ambiguous|melodramatic,English,US,,John Crowley,Ansel Elgort|Oakes Fegley|Nicole Kidman|Jeffrey Wright|Luke Wilson,Color Force|Amazon Studios|Warner Bros. Pictures,40000000,0,7.1,932,3.1903
6309,tt0790665,Flood,Flood,,"Timely yet terrifying, The Flood predicts the unthinkable. When a raging storm coincides with high seas it unleashes a colossal tidal surge, which travels mercilessly down England's East Coast and into the Thames Estuary. Overwhelming the Barrier, torrents of water pour into the city. The lives of millions of Londoners are at stake.",2007-08-24,110,12A,Drama|Action|Thriller,tornado|hurricane|flooding|flood|tidal wave|disaster movie,English,GB,,Tony Mitchell,Robert Carlyle|Jessalyn Gilsig|Tom Courtenay|Joanne Whalley|David Suchet,Power|Moonlighting Films|Muse Entertainment,0,8272729,5.3,157,2.5412
127509,tt2220642,Bad 25,Bad 25,,"Spike Lee pays tribute to Michael Jackson's Bad on the twenty-fifth anniversary of the epochal album, offering behind-the-scenes footage of Jackson recording the album and interviews with confidants, musicians, choreographers, and such music-world superstars as Kanye West, Sheryl Crow, Cee Lo Green and Mariah Carey.",2012-11-22,131,,Documentary|Music,,English,US,,Spike Lee,Michael Jackson|Spike Lee|Sheryl Crow|Cee Lo Green|Mariah Carey,40 Acres and a Mule Filmworks|Epic Records|Optimum Productions|Sony Music Entertainment,0,0,7.3,72,3.5591
164457,tt1206543,Out of the Furnace,Out of the Furnace,Sometimes your battles choose you.,"Two brothers live in the economically-depressed Rust Belt, when a cruel twist of fate lands one in prison. His brother is then lured into one of the most violent crime rings in the Northeast.",2013-11-12,116,R,Thriller|Drama|Crime,prison|drug dealer|sibling relationship|post-traumatic stress disorder (ptsd)|bare knuckle boxing|brother|psychopath|iraq war veteran|drug use|revenge|car accident|justice|family|steel mill|rust belt|neo-noir|manslaughter|social decay|violence,English,US,,Scott Cooper,Christian Bale|Zoe Saldaña|Woody Harrelson|Sam Shepard|Willem Dafoe,Energy Entertainment|Appian Way|Relativity Media|Red Granite Pictures|Scott Free Productions,22000000,15400000,6.565,2097,2.927
71859,tt1242460,We Need to Talk About Kevin,We Need to Talk About Kevin,This conversation is long overdue.,"After her son Kevin commits a horrific act, troubled mother Eva reflects on her complicated relationship with her disturbed son as he grew from a toddler into a teenager.",2011-09-28,113,R,Drama|Thriller,based on novel or book|psychopath|mass murder|pregnancy|violence in schools|robin hood|connecticut|flashback|sociopath|murder|massacre|suburb|parenting|killing spree|prison visit|bow and arrow|school shooting|evil child|woman director|disturbed|angry|small community|desperate|teenage killer|mother son relationship|malicious|independent film|teenager|apathetic|audacious|baffled|bewildered,English,GB|US,,Lynne Ramsay,Tilda Swinton|John C. Reilly|Ezra Miller|Jasper Newell|Rock Duer,BBC Film|Independent|Footprint Investment|Peccadillo Pictures|Lipsync Productions|Rockinghorse Films|Artina Films|Caemhan|Panaramic|Beryl Betty|Atlantic Swiss Productions|UK Film Council,7000000,10800000,7.543,3052,3.0049
378200,tt4871980,The Perfect Match,The Perfect Match,It's what everyone's looking for.,"Charlie is a charming playboy who doesn't believe in serious relationships. His best friends bet him that if he sticks to one woman for one month, he's bound to get attached. Charlie denies this yet accepts the seemingly easy challenge, until he cross paths with the beautiful and mysterious Eva. They may agree to a casual affair, but eventually Charlie is questioning whether he may actually want more.",2016-03-11,96,18,Romance|Comedy,bet|match|therapist|photographer|bachelor|playboy|fear of commitment|best friend|high school friends|group of friends|social media|serial dating|brother sister relationship|social media influencer|relationships|smooth|charming|player|friend's wedding|big sister little brother,English,US,,Bille Woodruff,Terrence J|Paula Patton|Kali Hawk|Lauren London|Brandy Norwood,Lionsgate|Jorva Entertainment Productions|Codeblack Films|Flavor Unit Entertainment,0,0,5.5,206,2.5136
11895,tt0098105,Police Academy 6: City Under Siege,Police Academy 6: City Under Siege,The Grads are going undercover in the city to unmask the mastermind of crime.,"Our favourite police men are called together to deal with a gang who rob banks and jewelers. Using their various talents as well as their extraordinary luck, the crooks stand no chance against our men and women in blue.",1989-03-09,84,PG,Comedy|Crime,competition|gangster|mayor|investigation|adversary|gang|jewel thief,English,US,Police Academy Collection,Peter Bonerz,Bubba Smith|David Graf|Michael Winslow|Leslie Easterbrook|Marion Ramsey,Warner Bros. Pictures,15000000,33200000,5.141,931,2.5062
127517,tt1433811,Disconnect,Disconnect,Look up.,"A hard-working lawyer, attached to his cell phone, can't find the time to communicate with his family. An estranged couple uses the internet as a means to escape from their lifeless marriage. A widowed ex-cop struggles to raise a mischievous son who cyber-bullies a classmate. An ambitious journalist sees a career-making story in a teen that performs on an adult-only site. They are strangers, neighbors and colleagues and their stories collide as ordinary people struggling to connect in today's wired world.",2013-04-12,116,R,Drama|Thriller,high school|suicide|society|technology|relationship problems|internet|cell phone|credit card fraud|meeting on the internet|social media|chat room|cyber bully|swear|teen,English,US,,Henry Alex Rubin,Jason Bateman|Hope Davis|Frank Grillo|Michael Nyqvist|Paula Patton,Lionsgate|Exclusive Media|Wonderful Films PLC|LD Entertainment,10000000,3428048,7.057,1195,2.7479
95140,tt0321997,Detention,Detention,,A heroic high school teacher leads a band of students trapped in school by violent drug-runners.,2003-07-05,98,R,Action|Thriller,high school|mercenary|ex soldier,English|Hungarian,CA|US,,Sidney J. Furie,Dolph Lundgren|Alex Karzis|Kata Dobó|Danielle Hampton|Jennifer Baxter,Nu Image|GFT Entertainment|GFT Detention Films Inc.|Millennium Media,5000000,16324,4.381,63,3.0686
13168,tt0780608,Smiley Face,Smiley Face,High. How are you?,"Jane, a struggling but perpetually stoned actress, has a busy day ahead. She has several important tasks on her list, including buying more marijuana. Even though she already has a good start on the day's planned drug use, she eats her roommate's pot-laced cupcakes and embarks on a series of misadventures all over Los Angeles.",2007-11-16,85,R,Comedy,drug dealer|hippie|roommates|flashback|stoned|grass|marijuana|drugs|desire|audition|stoner|misadventure|ferris wheel|tripping|high|cupcake|pot|paranoid|stoner movie,English,US,,Gregg Araki,Anna Faris|John Krasinski|Adam Brody|Jane Lynch|Roscoe Lee Browne,Desperate Pictures|Anonymous Content|First Look Pictures,0,179381,6.002,318,3.0412
306,tt0109254,Beverly Hills Cop III,Beverly Hills Cop III,In for the ride of his life.,"When his boss is killed, Detroit cop Axel Foley finds evidence that the murderer had ties to a California amusement park called Wonder World. Returning to sunny Beverly Hills once more, Foley reunites with Detective Billy Rosewood to solve the case. Along with Billy's new partner, Detective Jon Flint, they discover that Wonder World is being used as a front for a massive counterfeiting ring.",1994-05-24,105,R,Action|Comedy|Crime,"rescue|undercover|detective|investigation|carousel |shootout|dirty cop|gunfight|los angeles, california|foot chase|framed|detroit, michigan|secret service|amusement park|roller coaster / rollercoaster|theme park|beverly hills|buddy cop|chop shop|counterfeit money",English,US,Beverly Hills Cop Collection,John Landis,Eddie Murphy|Judge Reinhold|Héctor Elizondo|Timothy Carhart|John Saxon,Eddie Murphy Productions|Mace Neufeld Productions|Robert Rehme Productions|Paramount Pictures,50000000,119208989,5.871,2083,2.8945
100241,tt1418377,"I, Frankenstein","I, Frankenstein","In the battle between good and evil, an immortal holds the key","200 years after his shocking creation, Dr. Frankenstein's creature, Adam, still walks the earth. But when he finds himself in the middle of a war over the fate of humanity, Adam discovers he holds the key that could destroy humankind.",2014-01-22,92,PG-13,Horror|Thriller,anti hero|queen|supernatural|prince|based on comic|gargoyle|fighting|demon,English,AU|US,,Stuart Beattie,Aaron Eckhart|Yvonne Strahovski|Bill Nighy|Jai Courtney|Miranda Otto,Lionsgate|Lakeshore Entertainment|Sidney Kimmel Entertainment|Hopscotch Features,65000000,76801179,5.376,2037,2.7094
9087,tt0112346,The American President,The American President,Why can't the most powerful man in the world have the one thing he wants most?,"Widowed U.S. president Andrew Shepherd, one of the world's most powerful men, can have anything he wants -- and what he covets most is Sydney Ellen Wade, a Washington lobbyist. But Shepherd's attempts at courting her spark wild rumors and decimate his approval ratings.",1995-11-17,113,PG-13,Drama|Romance,new love|usa president|the white house|holiday|global warming|press|fossil fuel|dating|class differences|widower|wildlife conservation|lobbyist|father daughter relationship|widower with daughter|romantic,English|French,US,,Rob Reiner,Michael Douglas|Annette Bening|Martin Sheen|Michael J. Fox|Anna Deavere Smith,Castle Rock Entertainment|Universal Pictures|Wildwood Enterprises,62000000,107879496,6.536,769,3.2674
7461,tt0443274,Vantage Point,Vantage Point,8 strangers. 8 points of view.  1 truth.,"During an historic counter-terrorism summit in Spain, the President of the United States is struck down by an assassin's bullet. Eight strangers have a perfect view of the kill, but what did they really see? As the minutes leading up to the fatal shot are replayed through the eyes of each eyewitness, the reality of the assassination takes shape.",2008-02-01,90,PG-13,Drama|Action|Thriller|Crime,"sniper|spain|usa president|bomb|media|chaos|kidnapping|terrorism|body double|secret service|summit|multiple perspectives|assassination of president|american tourist|counterterrorism|u.s. secret service agent|salamanca, spain|camcorder|eyewitness account|rashomon effect|international news",Spanish|English,US,,Pete Travis,Dennis Quaid|Matthew Fox|Forest Whitaker|Sigourney Weaver|William Hurt,KanZaman Productions|Relativity Media|Original Film|Art In Motion|Columbia Pictures,40000000,152039882,6.403,2144,2.8905
136,tt0022913,Freaks,Freaks,Can a full grown woman truly love a midget?,"A circus' beautiful trapeze artist agrees to marry the leader of side-show performers, but his deformed friends discover she is only marrying him for his inheritance.",1932-01-01,64,NR,Drama|Horror,infidelity|dwarf|attempted murder|clown|beauty|carnival|romance|revenge|murder|black and white|newlywed|pre-code|bigotry|disability|sideshow|told in flashback|speech impediment|trapeze artist|stutterer|deformity|conjoined twins|freak|armless|midgets|midget|bareback rider|poisoned drink|pseudo-hermaphrodite|bearded lady|microcephalics|human skeleton|provocative,English|French|German,US,,Tod Browning,Harry Earles|Olga Baclanova|Daisy Earles|Henry Victor|Wallace Ford,Metro-Goldwyn-Mayer,310607,0,7.766,1290,3.1625
507532,tt7991508,Finestkind,Finestkind,,"Two brothers from opposite sides of the tracks are reunited as adults. Desperate circumstances force them into a deal with an organized crime syndicate in Boston, and a young woman gets caught in the middle.",2023-09-08,126,R,Crime|Drama|Thriller,"boston, massachusetts|brother|criminal|case|sentimental",English,US,,Brian Helgeland,Ben Foster|Toby Wallace|Jenna Ortega|Tommy Lee Jones|Ismael Cruz Cordova,Krasnoff / Foster Entertainment|101 Studios|Bosque Ranch Productions|MTV Entertainment Studios,0,0,6.9,328,2.6165
8854,tt0120207,Steel,Steel,Heroes don't come any bigger.,"When a renegade military reject puts new superweapons in dangerous hands, John Henry Irons becomes Steel. Wearing body armor, wielding a fearsome electrohammer and riding a gadget-packed motorcycle, he's ready to wage war... if he can fix the untimely glitches in his untested gear.",1997-08-15,97,PG-13,Science Fiction|Action|Crime|Fantasy,"superhero|based on comic|los angeles, california|soldier|military",English,US,,Kenneth Johnson,Shaquille O'Neal|Annabeth Gish|Richard Roundtree|Judd Nelson|Irma P. Hall,Quincy Jones-David Salzman Entertainment|Warner Bros. Pictures,16000000,1686429,4.27,274,3.282
407448,tt5390504,Detroit,Detroit,It's time we knew,A police raid in Detroit in 1967 results in one of the largest citizens' uprisings in the history of the United States.,2017-07-28,143,R,Drama|Thriller|History,"fire|police brutality|church choir|based on true story|beating|murder|racism|church|detroit, michigan|1960s",English,US,,Kathryn Bigelow,John Boyega|Will Poulter|Anthony Mackie|Algee Smith|Hannah Murray,Annapurna Pictures|Page 1|Harpers Ferry,34000000,23400000,7.255,1728,3.3063
611605,tt7541106,1BR,1BR,Welcome to the neighborhood.,"When Sarah lucks into a sweet one-bedroom at Asilo Del Mar Apartments in Los Angeles, she thinks she's hit the jackpot. It's got plenty of space, friendly tenants, group BBQs and even a cute neighbour next door. All is not what it seems: loud noises start keeping her awake at night; her cat is missing; everyone seems to be a little too helpful and friendly, except for the weirdo, Lester. Soon, Sarah learns she didn't choose this apartment — it chose her.",2019-07-18,90,R,Thriller|Drama|Horror,"cat|cult|murder|brainwashing|los angeles, california|torture|apartment building|estranged father|father daughter relationship",English,US,,David Marmor,Nicole Brydon Bloom|Giles Matthey|Taylor Nichols|Alan Blumenfeld|Naomi Grossman,Malevolent FIlms,0,16125,6.015,510,3.254
616651,tt10696896,Stillwater,Stillwater,Secrets run deep.,"Bill Baker, an American oil-rig roughneck from Oklahoma, travels to Marseille to visit his estranged daughter, Allison, who is in prison for a murder she claims she did not commit. Confronted with language barriers, cultural differences, and a complicated legal system, Bill builds a new life for himself in France as he makes it his personal mission to exonerate his daughter.",2021-07-29,139,R,Drama|Crime|Thriller,"marseille, france|fish out of water|father daughter relationship",English|French|Spanish,US,,Tom McCarthy,Matt Damon|Camille Cottin|Abigail Breslin|Lilou Siauvaud|Deanna Dunagan,Participant|DreamWorks Pictures|Slow Pony|Anonymous Content|3dot Productions|Supernatural Pictures|Focus Features|Mandate International|Firstep,20000000,19754272,6.638,1387,2.508
249,tt0098621,The War of the Roses,The War of the Roses,Once in a lifetime comes a motion picture that makes you feel like falling in love all over again. This is not that movie.,"Barbara and Oliver Rose live happily as a married couple. When Barbara starts to wonder what life would be like without Oliver and likes what she sees, the two begin a campaign to force each other to leave their house, with their divorce lawyer D'Amato caught in the middle.",1989-12-08,116,R,Comedy|Drama,marriage|romance|love-hate relationship|lawyer|divorce|argument|divorce lawyer|hostile|reminiscent|excited,English,US,,Danny DeVito,Michael Douglas|Kathleen Turner|Danny DeVito|Marianne Sägebrecht|Sean Astin,20th Century Fox|Gracie Films,26000000,160188546,6.901,1223,2.6644
1354627,tt33404610,SpongeBob Squarepants: Kreepaway Kamp,SpongeBob Squarepants: Kreepaway Kamp,,"While at Kamp Koral for a reunion, SpongeBob and the gang are stalked by a mysterious figure lurking in the shadows as campers start disappearing one by one!",2024-10-10,45,NR,TV Movie|Family|Comedy|Horror|Animation,,English,US,,Dave Cunningham|Fred Osmond|Kurt Snyder|Sherm Cohen|Ian Vasquez,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,United Plankton Pictures|Nickelodeon Animation Studio,0,0,7.015,100,3.3603
11388,tt1235807,Stay Cool,Stay Cool,Shoulda. Coulda. Woulda.,"A successful author is forced to confront an unrequited high school crush when he returns home to deliver a commencement address to graduating seniors. Shasta O'Neil, a sexy high school senior flirts with the visiting author and invites him to the prom.",2011-09-16,94,PG-13,Comedy|Romance,high school|narration|romcom|speech|prom|writer|hometown|high school sweetheart|school commencement|return to hometown|second chance romance,English,US,,Michael Polish,Winona Ryder|Mark Polish|Sean Astin|Hilary Duff|Josh Holloway,Initiate Productions,4500000,0,4.927,55,2.671
156717,tt1988591,Death Race: Inferno,Death Race: Inferno,Welcome to the Inferno,"Carl Lucas / Frankenstein has won four of his races and needs to win one more to win his freedom. Before his final race, Lucas and his team, car and all, are transferred to another prison where they will compete in a Death Race in the desert. Also, at the same time, Ceaser runs into a marketer who wants to franchise the Death Race program.",2013-01-04,104,R,Action|Science Fiction|Thriller,sequel|street race|death game,English,US,Death Race (2008) Collection,Roel Reiné,Luke Goss|Ving Rhames|Danny Trejo|Tanit Phoenix|Dougray Scott,Moonlighting Films|CC Capital Arts Entertainment SRL,6500000,0,5.869,821,2.633
9585,tt0102555,Not Without My Daughter,Not Without My Daughter,"In 1984, Betty Mahmoody's husband took his wife and daughter to meet his family in Iran. He swore they would be safe. They would be happy. They would be free to leave. He lied.","An American woman, trapped in Islamic Iran by her brutish husband, must find a way to escape with her daughter as well.",1991-01-11,116,PG-13,Drama|Thriller,daughter|escape|persia|married couple|violent husband|islam|based on true story|travel,English|Persian,US,,Brian Gilbert,Sally Field|Alfred Molina|Sheila Rosenthal|Roshan Seth|Sarah Badel,Ufland|MGM-Pathé Communications|Metro-Goldwyn-Mayer,0,14789113,6.691,329,3.0515
23488,tt1235124,Dorian Gray,Dorian Gray,Forever Young. Forever Cursed.,"Seduced into the decadent world of Lord Henry Wotton, handsome young aristocrat Dorian Gray becomes obsessed with maintaining his youthful appearance, and commissions a special portrait that will weather the winds of time while he remains forever young. When Gray's obsession spirals out of control, his desperate attempts to safeguard his secret turn his once-privileged life into a living hell.",2009-09-09,112,R,Fantasy|Drama|Thriller,based on novel or book|obsession|painting|victorian england|lust|decadence|victorian era|forever young,Russian|Polish|English,GB,,Oliver Parker,Ben Barnes|Colin Firth|Rebecca Hall|Emilia Fox|Ben Chaplin,Ealing Studios|Fragile Films,0,4706919,6.046,2219,3.0264
1096342,tt26546123,Beautiful Wedding,Beautiful Wedding,Disaster strikes... again.,"Abby and Travis wake after a crazy night in Vegas as accidental newlyweds! With the mob on their heels, they flee to Mexico for a wild, weird honeymoon—but are they in for another disaster?",2024-01-24,95,R,Romance|Comedy|Drama,mexico|based on novel or book|honeymoon|romcom|sequel|mixed martial arts (mma)|las vegas|independent film|vegas wedding,English,US,Beautiful Disaster Collection,Roger Kumble,Dylan Sprouse|Virginia Gardner|Austin North|Libe Barer|Rob Estes,Voltage Pictures|Wattpad,0,1781246,5.569,310,3.2136
37821,tt1103153,Killers,Killers,Perfect wife. Perfect target.,"When an elite assassin marries a beautiful computer whiz after a whirlwind romance, he gives up the gun and settles down with his new bride. That is, until he learns that someone from his past has put a contract out on his life.",2010-06-04,100,PG-13,Action|Comedy|Thriller|Romance,assassin|hitman|contract killer|whirlwind romance|action comedy,English,US,,Robert Luketic,Ashton Kutcher|Katherine Heigl|Tom Selleck|Catherine O'Hara|Katheryn Winnick,Katalyst Films|Lionsgate|Aversano Films,75000000,98159963,5.951,2293,4.7064
928344,tt17076046,Weird: The Al Yankovic Story,Weird: The Al Yankovic Story,The world belongs to the weird.,"Exploring every facet of ‘Weird Al’ Yankovic’s life, from his meteoric rise to fame with early hits like ‘Eat It’ and ‘Like a Surgeon’ to his torrid celebrity love affairs and famously depraved lifestyle, this biopic takes audiences on a truly unbelievable journey through Yankovic’s life and career, from gifted child prodigy to the greatest musical legend of all time.",2022-09-08,108,PG-13,Music|Comedy,"musician|accordion|parody|duringcreditsstinger|based on myths, legends or folklore|fictional biography|playful|hilarious|amused|cheerful",English|Spanish,US,,Eric Appel,Daniel Radcliffe|Evan Rachel Wood|Rainn Wilson|Toby Huss|Jack Lancaster,Tango Entertainment|Funny or Die|Ear Booker Productions|Famous Andy's,12000000,0,6.7,589,2.8462
22371,tt1072755,Minutemen,Minutemen,It's a short trip from zero... to hero.,"When three high-school friends invent a time-machine, they decide to use it to go back in time and prevent other youngsters from making humiliating mistakes.",2008-02-29,90,G,Family|TV Movie|Comedy|Science Fiction,high school|time machine,English,US,,Lev L. Spiro,Jason Dolley|Nicholas Braun|Luke Benward|Chelsea Kane|Steven R. McQueen,Salty Pictures|Walt Disney Television|Disney Channel,5000000,0,5.76,246,3.2225
